artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
A.R. Rahman,Muqabala Muqabala,0.87,0.563,0,-11.493,1,0.124,0.102,0.000232,0.0895,0.537,119.782,328893
Pritam,"Dooriyan (From ""Love Aaj Kal"")",0.517,0.716,7,-6.582,0,0.0509,0.611,0,0.11,0.594,122.952,337360
Vishal-Shekhar,"Desi Girl (From ""Dostana"")",0.746,0.924,8,-6.057,1,0.0442,0.0169,0.00279,0.097,0.807,136.051,306987
Udit Narayan,"Ae Ajnabi (From ""Dil Se"")",0.726,0.323,11,-12.599,0,0.0372,0.588,0,0.0951,0.481,121.958,349493
Shreya Ghoshal,"Ye Ishq Hai (From ""Jab We Met"")",0.823,0.637,5,-7.127,0,0.159,0.436,2.15E-06,0.255,0.873,118.043,280974
Rahat Fateh Ali Khan,"Rishte Naate (From ""De Dana Dan"")",0.637,0.825,11,-6.612,1,0.0816,0.352,0,0.389,0.836,92.029,286587
Abhijeet,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",0.77,0.485,7,-11.612,1,0.0463,0.166,0.000196,0.289,0.932,121.685,317000
Badshah,Kar Gayi Chull,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,187711
Pritam,Zara Sa,0.467,0.91,11,-3.057,0,0.0516,0.12,0.000308,0.271,0.696,163.792,303680
Pritam,Kabira,0.59,0.555,2,-6.852,1,0.0271,0.481,0,0.192,0.191,84.032,223460
Jatin-Lalit,Chand Sifarish,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75E-05,0.123,0.861,122.043,275931
Adnan Sami,Bheegi Bheegi Raton Mein,0.645,0.476,9,-11.201,0,0.0274,0.52,1.93E-06,0.29,0.78,103.064,363800
Salim–Sulaiman,Tujh Mein Rab Dikhta Hai,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12E-06,0.176,0.75,84.784,281574
Himesh Reshammiya,Aap Ki Khatir,0.755,0.67,8,-11.099,0,0.0426,0.00309,0,0.0674,0.856,119.997,296840
Kishore Kumar,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version,0.484,0.464,1,-7.529,1,0.0356,0.642,8.28E-06,0.0836,0.502,120.511,328480
A.R. Rahman,Heer,0.33,0.572,4,-9.562,0,0.0548,0.242,1.80E-06,0.155,0.369,78.267,314175
Amit Trivedi,Love You Zindagi,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,232505
Sharib Toshi,Saturday Saturday,0.847,0.938,8,-4.615,1,0.0974,0.149,0,0.107,0.786,130.02,210799
Salim–Sulaiman,Halkat Jawani,0.71,0.812,6,-2.497,0,0.119,0.108,2.14E-06,0.465,0.908,131.983,238427
Anuradha Paudwal,"Bahut Pyar Karte Hai (Female Version) - From ""Saajan""",0.452,0.49,4,-11.685,0,0.0397,0.658,5.71E-06,0.167,0.724,123.669,265667
Various Artists,Buddhu Sa Mann,0.644,0.87,10,-4.816,1,0.0394,0.193,0,0.549,0.702,125.998,206858
Various Artists,Laila O Laila - Qurbani / Soundtrack Version,0.662,0.537,7,-9.428,0,0.0632,0.0826,0.00155,0.0843,0.777,132.572,271600
Meet Bros.,Baby Doll,0.836,0.839,4,-2.974,0,0.106,0.275,7.25E-06,0.181,0.507,103.992,213887
Various Artists,Tere Sang Yaara,0.539,0.551,8,-7.351,1,0.0361,0.651,0,0.124,0.556,75.899,286380
Anu Malik,Raat Ka Nasha,0.59,0.596,5,-7.932,0,0.037,0.548,5.16E-06,0.463,0.692,83.113,313613
Asha Bhosle,Yeh Vaada Raha - Yeh Vaada Raha / Soundtrack Version,0.531,0.628,0,-7.218,1,0.0415,0.623,0.00011,0.132,0.642,72.431,408307
Various Artists,Song: Maar Dala,0.652,0.502,6,-9.076,0,0.0675,0.509,5.29E-05,0.0583,0.745,150.088,246653
Amit Trivedi,Gal Mitthi Mitthi,0.906,0.699,0,-5.526,1,0.0462,0.13,0.0165,0.178,0.938,129.946,255907
Various Artists,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",0.54,0.479,3,-10.44,1,0.0353,0.979,0.578,0.161,0.396,111.338,230600
Amit Mishra,"Manma Emotion Jaage (From ""Dilwale"")",0.762,0.822,0,-2.758,1,0.0425,0.0284,0,0.367,0.467,101.998,209412
Various Artists,"Tauba Tumhare Ye Ishaare (From ""Chalte Chalte"")",0.653,0.872,4,-5.042,1,0.137,0.285,0,0.0821,0.747,92.976,262987
Jeet Gannguli,Hasi - Male Version,0.296,0.581,6,-5.945,0,0.0338,0.433,0,0.0577,0.231,147.935,272669
Anirudh Ravichander,Why This Kolaveri Di? - The Soup of Love,0.82,0.785,5,-4.003,0,0.158,0.59,1.79E-05,0.372,0.894,140.013,259293
Himesh Reshammiya,Prem Ratan Dhan Payo,0.451,0.922,11,-6.26,1,0.216,0.48,3.65E-05,0.0616,0.495,92.409,319343
Anu Malik,Apun Bola,0.859,0.568,7,-11.387,1,0.0911,0.0617,0,0.257,0.644,93.013,266627
Imran Khan,Amplifier,0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,232907
Various Artists,"Agar Zindagi Ho (From ""Balmaa"")",0.53,0.732,11,-8.834,0,0.0318,0.362,0.000405,0.495,0.905,147.807,475253
Krsna Solo,Sadi Gali,0.726,0.994,5,-2.433,0,0.0543,0.021,0.0108,0.222,0.779,129.989,264900
Pritam,Pee Loon,0.656,0.722,8,-5.064,1,0.0364,0.277,0.000138,0.187,0.883,83.949,285687
Various Artists,Dil Diyan Gallan,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,260537
Jatin-Lalit,Suno Na Suno Na,0.6,0.433,9,-17.076,1,0.0409,0.0753,0,0.0724,0.378,88.001,321227
Jaz Dhami,High Heels,0.891,0.913,1,-4.453,1,0.149,0.394,0.000173,0.373,0.772,130.045,297771
Falguni Pathak,Maine Payal Hai Chhankai,0.661,0.704,4,-12.395,1,0.05,0.0746,0.00265,0.0815,0.703,90.052,278867
Sachin-Jigar,Sun Saathiya,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,218724
Neha Kakkar,"London Thumakda (From ""Queen"")",0.835,0.718,0,-6.614,1,0.0816,0.363,0.000919,0.0625,0.64,139.968,230468
Jawad Ahmad,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",0.643,0.256,10,-9.758,1,0.0252,0.729,1.02E-06,0.0994,0.444,94.999,215611
Imran Khan,Bewafa,0.704,0.563,4,-4.739,0,0.0297,0.594,0,0.133,0.0739,94.037,224853
Pritam,Subha Hone Na De,0.728,0.9,8,-4.529,1,0.0452,0.0805,0.0485,0.154,0.503,131.971,288696
Nadeem Shravan,Pari Pari,0.652,0.612,8,-10.022,1,0.0391,0.171,8.27E-06,0.0762,0.666,158.063,288453
Shankar-Ehsaan-Loy,Senorita,0.701,0.681,9,-6.442,1,0.0466,0.134,0,0.064,0.81,122.539,229576
Vishal-Shekhar,Dard - E - Disco,0.837,0.839,11,-5.548,1,0.0468,0.0381,0.000193,0.301,0.679,107.025,268713
Vishal-Shekhar,Chammak Challo,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17E-06,0.0981,0.936,133.946,227091
Various Artists,"Mora Piya (From ""Raajneeti"")",0.558,0.572,3,-7.723,0,0.0429,0.257,0.000564,0.0689,0.337,94.105,344773
Vishal-Shekhar,Titli,0.679,0.421,7,-9.13,0,0.0344,0.685,6.81E-06,0.244,0.65,81.012,350618
A.R. Rahman,"Guzarish (From ""Ghajini"")",0.595,0.624,9,-10.943,0,0.0603,0.0925,0,0.114,0.647,170.001,327030
Various Artists,Barsaat,0.635,0.45,9,-13.535,0,0.0286,0.51,2.80E-06,0.301,0.757,103.033,360867
Anu Malik,Om Mangalam,0.792,0.81,9,-3.25,1,0.0356,0.263,0,0.158,0.674,112.981,264227
Jagjit Singh,Hothon Se Chhu Lo Tum - From Prem Geet,0.557,0.327,4,-13.651,1,0.0273,0.844,0.000732,0.118,0.61,98.225,297707
Mika Singh,"Laila (From ""Shootout At Wadala"")",0.743,0.89,7,-5.146,1,0.17,0.0829,1.61E-06,0.0583,0.696,129.99,215040
Amaal Mallik,Chittiyaan Kalaiyaan,0.793,0.887,7,-5.285,1,0.0954,0.0962,6.39E-05,0.623,0.602,100.007,246100
Bally Sagoo,Noorie,0.624,0.503,8,-8.088,0,0.0256,0.0439,0.000773,0.101,0.548,94.113,371440
Mithoon,Sunn Raha Hai,0.394,0.641,0,-6.493,0,0.0312,0.276,0,0.0958,0.335,81.932,390223
Ram Sampath,Ambarsariya,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071,248182
Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",0.531,0.431,2,-8.937,0,0.037,0.868,2.47E-05,0.127,0.19,107.99,241449
Armaan Malik,Tumhe Apna Banane Ka,0.503,0.604,9,-7.127,0,0.0342,0.876,0.0838,0.0433,0.308,87.048,310077
Daler Mehndi,Bolo Ta Ra Ra,0.703,0.848,6,-11.002,1,0.0462,0.282,0.295,0.0454,0.921,144.899,313027
Mithoon,Sanam Re (Lounge Mix),0.668,0.362,3,-8.408,0,0.0268,0.912,0.000454,0.162,0.314,108.956,277134
Yo Yo Honey Singh,Dheere Dheere,0.73,0.58,0,-7.976,1,0.124,0.0399,2.48E-05,0.0703,0.55,167.915,212413
K. S. Chithra,"Ye Toh Sach Hai Ke Bhagwan - From ""Hum Saath-Saath Hain""",0.584,0.716,9,-4.665,0,0.0362,0.459,5.29E-05,0.14,0.683,95.021,409130
Pritam,Paisa,0.83,0.775,7,-6.765,1,0.103,0.137,0,0.192,0.885,105.623,234387
Vishal-Shekhar,Jabra Fan - Hindi Version,0.827,0.88,9,-4.185,1,0.269,0.221,0,0.0392,0.911,95.84,225000
Abhijeet Sawant,Mohabbatein Lutaaunga,0.62,0.637,8,-9.692,1,0.0437,0.101,3.44E-06,0.194,0.499,83.995,356440
Maize Mirchi,Jashn-E-Bahara,0.586,0.397,9,-9.202,1,0.0352,0.774,0,0.0962,0.31,132.037,188000
Vishal-Shekhar,Bulleya,0.675,0.579,4,-11.976,1,0.0308,0.369,3.38E-06,0.118,0.724,97.01,357068
Sajid-Wajid,Soni De Nakhre,0.829,0.852,6,-5.4,1,0.0477,0.00698,0.000278,0.055,0.912,131.989,261013
"Gajendra Verma, Neeraj Shridhar, Sachin Gupta","Mann Mera (From ""Table No. 21"")",0.54,0.774,1,-7.873,0,0.0444,0.0524,0,0.142,0.384,191.809,198125
The Doorbeen,Lamberghini,0.957,0.579,11,-7.257,1,0.0512,0.5,0,0.0737,0.856,103.981,216905
Sajid-Wajid,Munni Badnaam,0.696,0.95,1,-4.942,1,0.0963,0.0873,0.000345,0.0944,0.743,125.029,305017
Amit Trivedi,Pareshaan,0.446,0.398,2,-11.353,0,0.0358,0.421,5.48E-05,0.112,0.259,149.839,292075
Arko,Teri Mitti - Female Version (Kesari),0.584,0.188,4,-10.067,1,0.0314,0.945,0,0.0871,0.393,144.068,217000
Rahat Fateh Ali Khan,"Sanu Ek Pal Chain (From ""Raid"")",0.71,0.813,7,-6.099,1,0.0381,0.545,1.68E-05,0.105,0.847,139.998,210346
Atif Aslam,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",0.799,0.828,9,-4.846,0,0.0782,0.424,0,0.145,0.627,105.04,256271
A.R. Rahman,Marvel Anthem,0.668,0.335,2,-9.667,1,0.0449,0.386,0,0.102,0.245,89.927,202671
Karan Sehmbi,"Photo (From ""Luka Chuppi"")",0.739,0.644,0,-5.881,0,0.0503,0.103,0,0.189,0.315,94.996,177159
Pritam,"Hawayein (From ""Jab Harry Met Sejal"")",0.606,0.601,2,-5.576,1,0.0283,0.795,0.000522,0.127,0.453,125.964,289999
Amit Trivedi,Aaj Se Teri,0.708,0.567,9,-5.703,1,0.0338,0.589,1.01E-06,0.178,0.862,79.992,312240
Sonu Nigam,"Chaiyya Chaiyya (From ""Dil Se"")",0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012,416613
Abhijeet,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",0.77,0.485,7,-11.612,1,0.0463,0.166,0.000196,0.289,0.932,121.685,317000
Jatin-Lalit,Ae Kash Ke Hum,0.364,0.687,0,-7.967,1,0.0571,0.656,0,0.175,0.663,161.008,310427
Shankar-Ehsaan-Loy,Noor E Khuda,0.549,0.533,2,-8.41,1,0.0307,0.708,0.00147,0.12,0.216,114.847,397080
Darshan Raval,"Chogada (From ""Loveyatri"")",0.359,0.972,7,-3.452,1,0.109,0.136,2.52E-06,0.14,0.595,62.914,249742
Arijit Singh,"Dil Cheez Tujhe Dedi (From ""Airlift"")",0.699,0.665,2,-6.921,0,0.0483,0.0207,0,0.376,0.558,105.053,271330
Various Artists,Samjhawan,0.65,0.482,4,-8.667,1,0.0281,0.293,0,0.0811,0.517,106.994,269185
Various Artists,Pal Bhar Ke Liye - Johny Mera Naam / Soundtrack Version,0.63,0.514,6,-11.074,1,0.0794,0.741,0,0.386,0.844,105.675,305440
Ankit Tiwari,"Zindagi (From ""Pranaam"")",0.371,0.409,11,-10.158,0,0.029,0.638,7.10E-05,0.116,0.292,143.871,369619
Shankar-Ehsaan-Loy,Pretty Woman,0.677,0.942,11,-6.105,0,0.16,0.124,0.0132,0.0819,0.598,173.991,353880
Pritam,Janam Janam,0.301,0.581,11,-7.324,0,0.0422,0.602,0,0.0757,0.235,132.051,237897
Akhil,Khaab,0.662,0.661,0,-5.689,1,0.0514,0.417,0,0.0784,0.222,80.009,201689
Harrdy Sandhu,Backbone,0.501,0.828,3,-2.495,0,0.114,0.053,0,0.135,0.483,84.659,175059
Pav Dharia,Na Ja,0.772,0.649,2,-6.411,1,0.143,0.0724,0,0.0761,0.824,90.072,208000
Maninder Buttar,Sakhiyaan,0.706,0.674,9,-5.932,1,0.044,0.3,0,0.202,0.359,83.001,179326
Param Singh,Daru Badnaam,0.541,0.676,8,-3.893,0,0.153,0.442,0,0.159,0.845,90.037,185333
Diljit Dosanjh,Do You Know,0.697,0.796,1,-3.685,0,0.0742,0.155,0,0.162,0.312,85.002,211765
Garry Sandhu,Illegal Weapon,0.814,0.666,6,-6.555,1,0.0635,0.488,4.23E-05,0.108,0.714,94.02,230000
Ammy Virk,Qismat,0.43,0.744,11,-5.105,0,0.132,0.498,0,0.381,0.736,87.726,243871
Amrit Maan,Bamb Jatt,0.817,0.842,3,-4.361,0,0.071,0.239,0,0.102,0.632,133.965,234668
Kulwinder Billa,Palazzo,0.652,0.801,1,-6.237,0,0.0813,0.22,0,0.0715,0.74,81.058,198784
Ninja,Aadat,0.326,0.638,11,-7.02,0,0.211,0.209,0,0.0931,0.287,76.785,247954
Parmish Verma,4 Yaar,0.751,0.816,2,-4.073,0,0.111,0.0469,0,0.394,0.36,85.995,181755
Karan Sehmbi,"Photo (From ""Luka Chuppi"")",0.739,0.644,0,-5.881,0,0.0503,0.103,0,0.189,0.315,94.996,177159
Various Artists,Blah Blah Blah (Mixed),0.562,0.993,0,-4.287,1,0.128,0.00014,0.0184,0.333,0.0471,136.351,76138
Various Artists,Exposure (Mixed),0.329,0.951,11,-5.216,0,0.0788,0.000183,0.111,0.489,0.341,135.144,74726
Various Artists,Venture (Mixed),0.488,0.978,4,-4.228,1,0.129,2.52E-05,0.242,0.365,0.371,129.502,59159
Various Artists,Before I Wake (Mixed),0.439,0.989,5,-4.148,0,0.159,0.00251,0.823,0.338,0.0393,133.132,87024
Various Artists,Playmo (1st Play) [Mixed],0.488,0.973,6,-5.018,1,0.0616,4.81E-05,0.931,0.188,0.546,138.283,41918
Various Artists,EIFORYA (Mixed),0.471,0.909,5,-5.126,1,0.142,0.0044,0.106,0.399,0.624,130.697,72867
Various Artists,Endymion (Mixed),0.581,0.919,0,-4.145,0,0.0521,0.000518,0.817,0.548,0.0367,129.361,104107
Various Artists,Invasion (A State Of Trance 550 Anthem) [Mixed],0.379,0.942,0,-3.968,1,0.428,0.0219,0.459,0.366,0.41,130.613,80055
Various Artists,Waiting (Mixed),0.484,0.887,6,-4.829,0,0.236,0.00349,0,0.649,0.295,134.087,42779
Various Artists,Our Origin (Mixed),0.477,0.817,9,-6.679,0,0.0354,0.0154,0.447,0.2,0.274,132.462,194279
Armin van Buuren,Blah Blah Blah,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519
Various Artists,Exposure (Mixed),0.329,0.951,11,-5.216,0,0.0788,0.000183,0.111,0.489,0.341,135.144,74726
Various Artists,Venture (Mixed),0.488,0.978,4,-4.228,1,0.129,2.52E-05,0.242,0.365,0.371,129.502,59159
Various Artists,Before I Wake (Mixed),0.439,0.989,5,-4.148,0,0.159,0.00251,0.823,0.338,0.0393,133.132,87024
Various Artists,Playmo (1st Play) [Mixed],0.488,0.973,6,-5.018,1,0.0616,4.81E-05,0.931,0.188,0.546,138.283,41918
Various Artists,EIFORYA (Mixed),0.471,0.909,5,-5.126,1,0.142,0.0044,0.106,0.399,0.624,130.697,72867
Various Artists,Invasion (A State Of Trance 550 Anthem) [Mixed],0.379,0.942,0,-3.968,1,0.428,0.0219,0.459,0.366,0.41,130.613,80055
Various Artists,Endymion (Mixed),0.581,0.919,0,-4.145,0,0.0521,0.000518,0.817,0.548,0.0367,129.361,104107
Dash Berlin,Waiting - Original Mix,0.631,0.636,9,-9.219,1,0.0527,0.0195,2.00E-05,0.0689,0.34,135.989,568942
Armin van Buuren,Our Origin,0.452,0.927,9,-6.496,0,0.033,0.00946,0.353,0.118,0.0372,131.984,211406
Gareth Emery,Yesterday,0.511,0.696,0,-4.358,0,0.0427,0.285,0.000106,0.206,0.291,129.893,199500
Gareth Emery,Laserface 01 (Aperture),0.553,0.825,9,-7.068,0,0.0382,0.0133,0.894,0.159,0.215,135.998,153444
Gareth Emery,Somebody,0.63,0.68,8,-7.345,1,0.0346,0.102,0,0.0944,0.471,113.036,210004
Gareth Emery,Saving Light,0.466,0.93,4,-2.555,0,0.0627,0.0707,0.0009,0.33,0.134,129.99,275646
Gareth Emery,Concrete Angel,0.624,0.86,7,-6.652,1,0.0435,0.00604,0.000872,0.276,0.558,130.006,236733
Gareth Emery,Take Everything,0.506,0.823,6,-5.272,1,0.0424,0.0234,0.000916,0.303,0.405,133.954,212239
Gareth Emery,Kingdom United,0.58,0.915,7,-5.278,1,0.0397,0.000892,0.0232,0.209,0.0398,133.004,326500
Gareth Emery,Lionheart - Tom Fall Remix,0.475,0.925,1,-3.942,0,0.0473,0.0302,2.52E-06,0.129,0.259,130.02,175385
Gareth Emery,Reckless,0.619,0.805,5,-4.759,1,0.0452,0.29,0,0.236,0.354,128.039,202353
Gareth Emery,Sanctuary - Radio Edit,0.587,0.697,7,-6.723,0,0.0337,0.00341,0.191,0.272,0.309,133.972,225709
Various Artists,Romantic Mashup 2(Remix By Dj Chetas),0.517,0.761,8,-5.118,0,0.0411,0.0928,1.97E-06,0.268,0.338,99.999,325172
Vishal-Shekhar,Nashe Si Chadh Gayi,0.799,0.784,4,-5.207,0,0.0519,0.11,2.84E-06,0.227,0.26,96.953,237876
Mithoon,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",0.285,0.238,5,-9.623,0,0.0375,0.663,9.23E-06,0.0793,0.213,179.918,340672
Mithoon,Intezaar,0.46,0.466,2,-7.721,1,0.0463,0.642,0,0.067,0.144,118.884,267520
Various Artists,Love Mashup 2019,0.607,0.515,7,-9.401,1,0.0299,0.216,0.000265,0.314,0.283,97.947,265830
Various Artists,"Valentine's Mashup 2019(Remix By Kedrock,Sd Style)",0.595,0.61,7,-6.887,0,0.0498,0.33,2.18E-06,0.0628,0.314,97.974,212522
Mithoon,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,374205
Various Artists,Phir Bhi Tumko Chaahunga,0.527,0.525,1,-8.106,1,0.0337,0.876,1.41E-05,0.172,0.257,99.638,351588
Jubin Nautiyal,"Lo Safar (From ""Baaghi 2"")",0.527,0.469,7,-9.562,0,0.0247,0.856,0.00393,0.121,0.403,90.933,282023
Arijit Singh,"Sanam Re (From ""Sanam Re"")",0.581,0.71,7,-4.961,0,0.0374,0.395,0,0.137,0.755,111.969,308714
Sachin-Jigar,Haareya,0.675,0.392,4,-10.11,0,0.037,0.773,0,0.109,0.534,123.935,214736
Sohail Sen,Jiya,0.468,0.651,4,-8.36,1,0.0296,0.262,8.26E-05,0.0745,0.463,172.049,283742
Jasleen Royal,Khol De Par,0.771,0.448,9,-10.965,1,0.0306,0.516,0.000423,0.112,0.439,110,193178
Amit Trivedi,Junooni,0.376,0.52,7,-7.009,1,0.0287,0.186,8.37E-06,0.131,0.296,169.937,296378
Shankar-Ehsaan-Loy,Sajde,0.499,0.48,1,-6.45,1,0.0415,0.619,0,0.319,0.577,99.886,325460
Shankar-Ehsaan-Loy,My Name Is Ranveer Ching,0.553,0.858,1,-4.647,1,0.317,0.0878,0,0.0734,0.783,131.682,190642
Amit Trivedi,Hulchul,0.48,0.858,2,-4.902,1,0.0713,0.0384,1.99E-06,0.506,0.437,160.065,237683
Arijit Singh,Jiya EDM Mix,0.778,0.805,4,-3.846,1,0.0281,0.00655,0.00889,0.0738,0.654,128.011,185640
Amit Trivedi,Udanchoo,0.681,0.736,4,-6.131,0,0.0416,0.191,0,0.215,0.767,143.961,207177
Various Artists,I am India-Full Song,0.82,0.808,11,-6.02,1,0.187,0.0767,5.62E-05,0.323,0.909,134.014,223383
Arijit Singh,Jag Mag,0.874,0.788,1,-6.793,1,0.0906,0.146,6.79E-05,0.0507,0.879,107.997,192418
Arijit Singh,Poshampa,0.757,0.863,6,-4.891,0,0.0308,0.141,1.18E-05,0.153,0.762,133.971,268460
Various Artists,Into The Night,0.564,0.616,2,-7.436,0,0.0533,0.0755,0,0.092,0.43,109.845,176106
DMNDS,Honey,0.701,0.908,5,-4.499,0,0.0533,0.0011,6.36E-05,0.614,0.181,124.039,200060
Big Z,Wednesday,0.728,0.823,8,-4.552,1,0.129,0.0702,7.26E-06,0.28,0.452,119.828,168556
ToonSquad,Save The World,0.482,0.873,8,-3.95,1,0.0499,0.26,1.92E-06,0.103,0.191,129.937,218058
Devan,Humana,0.733,0.629,8,-10.025,0,0.133,0.00811,0.00166,0.0816,0.475,97.959,191074
Nate VanDeusen,Far Away,0.677,0.695,2,-8.719,1,0.0419,0.563,1.80E-06,0.0381,0.431,104.961,223335
NUDØ,Change My Mind [RØGUENETHVN Remix],0.61,0.87,1,-4.664,1,0.0577,0.109,6.51E-05,0.311,0.505,77.958,155417
Various Artists,Heartbeat (Norro Remix),0.689,0.844,6,-5.831,1,0.0431,0.00398,0.00103,0.141,0.175,124.005,210430
Savana,Quiero Sentir,0.646,0.631,6,-7.726,0,0.128,0.155,0,0.111,0.224,97.046,178250
Various Artists,Give A Little Love,0.64,0.881,3,-5.263,0,0.0409,0.00212,8.37E-05,0.138,0.172,126.075,221376
FANNYPACK,Simple (STVW Remix),0.434,0.917,9,-3.613,0,0.0633,0.301,1.80E-05,0.289,0.622,121.967,147554
Joshua Francois,Treasure in My Soul,0.742,0.906,0,-2.801,1,0.0861,0.315,0,0.396,0.703,123.042,193216
Various Artists,Your Way,0.718,0.739,2,-5.721,0,0.0377,0.203,0.000474,0.218,0.658,106.993,177203
Big Z,Alive,0.706,0.838,1,-3.468,1,0.202,0.301,3.43E-06,0.566,0.363,122.939,203456
Various Artists,Into The Night,0.564,0.616,2,-7.436,0,0.0533,0.0755,0,0.092,0.43,109.845,176106
Manuals,Bam Bam,0.729,0.662,7,-5.703,1,0.059,0.168,0,0.314,0.651,90.057,186000
Maori,In the Dark,0.644,0.735,5,-6.076,0,0.0543,0.0746,0,0.123,0.476,123.052,191220
ALLEGRØ,Find Me - Radio Edit,0.709,0.73,11,-3.661,0,0.0336,0.134,8.99E-06,0.287,0.667,124.997,180960
Jaimes,Lovesong.Mp3,0.763,0.317,7,-14.459,1,0.0329,0.626,0,0.662,0.339,99.949,246538
Maori,In the Dark - Original Club Mix,0.755,0.64,5,-6.321,0,0.0534,0.0152,2.74E-06,0.153,0.615,122.999,241929
Various Artists,Psycho Saiyaan,0.785,0.746,10,-2.672,0,0.149,0.0916,1.98E-05,0.121,0.864,189.988,166294
Arijit Singh,"Pachtaoge (From ""Jaani Ve"")",0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,226789
Various Artists,"O Saki Saki (From ""Batla House"")",0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089
Various Artists,Tera Ban Jaunga,0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,236437
Sachet Tandon,"Mere Sohneya (From ""Kabir Singh"")",0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,193356
Various Artists,Ve Maahi,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,223999
